CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned,Churn_Prob
16950.0,57,42,1178.56,3,3,4,10,Loyal Customers,0,0.0
16951.0,135,86,1277.75,2,4,4,10,At Risk,1,0.9778506840638272
16952.0,109,16,167.61,2,2,1,5,At Risk,1,0.986306694559662
16953.0,30,1,20.8,4,1,1,6,New Customers,0,0.002576041387922576
16954.0,1,54,2085.08,5,3,5,13,Loyal Customers,0,0.0008741148907765419
16955.0,185,25,518.67,1,2,3,6,Hibernating,1,0.9959451469757559
16956.0,18,16,308.74,4,2,2,8,New Customers,0,0.0
16957.0,239,16,416.64,1,2,2,5,Lost,1,0.998810456283693
16959.0,87,7,117.35000000000001,2,1,1,4,Lost,0,0.11741209201540467
16960.0,39,101,507.05,3,4,3,10,Loyal Customers,0,0.0018706817134960848
16961.0,116,14,234.17,2,2,1,5,At Risk,1,0.9826889936536699
16963.0,187,7,110.55000000000001,1,1,1,3,Lost,1,0.997839878309453
16965.0,227,26,201.19,1,2,1,4,Lost,1,0.9983015197279116
16966.0,8,28,2154.97,5,2,5,12,New Customers,0,0.003329234552720566
16967.0,189,21,319.02,1,2,2,5,Lost,1,0.9989143347592979
16968.0,4,31,439.43,5,3,2,10,Loyal Customers,0,0.002129648100223095
16969.0,39,42,650.41,3,3,3,9,Loyal Customers,0,0.0055377265227601604
16971.0,38,41,357.21,3,3,2,8,Loyal Customers,0,0.0013073153912860826
16976.0,267,2,251.51999999999998,1,1,2,4,Lost,1,0.9960053373801245
16978.0,78,39,344.33,2,3,2,7,At Risk,0,0.10726830961755081
16979.0,4,89,1852.0,5,4,4,13,Champions,0,0.0008741148907765419
16980.0,255,87,1078.96,1,4,4,9,Lost,1,0.993403345506384
16982.0,61,22,384.06,3,2,2,7,Potential Loyalist,0,0.0
16983.0,13,148,1931.25,5,5,4,14,Champions,0,0.0008741148907765419
16984.0,88,407,4481.35,2,5,5,12,At Risk,0,0.0706130581959214
16985.0,17,120,5464.12,4,4,5,13,Champions,0,0.0
16986.0,30,3,1873.2,4,1,4,9,New Customers,0,0.006907575452889487
16987.0,3,129,1625.05,5,5,4,14,Champions,0,0.0
16988.0,5,7,126.12,5,1,1,7,New Customers,0,0.0
16989.0,7,12,1133.25,5,1,4,10,New Customers,0,0.0
16990.0,219,1,179.0,1,1,1,3,Lost,1,0.997375899204081
16992.0,11,93,1614.31,5,4,4,13,Champions,0,0.0
16996.0,30,37,1456.96,4,3,4,11,Loyal Customers,0,0.0
16997.0,288,12,702.0,1,1,3,5,Hibernating,1,0.995449732542841
16998.0,150,4,295.0,2,1,2,5,Lost,1,0.9825749062847712
16999.0,23,23,484.82,4,2,2,8,New Customers,0,0.0
17001.0,1,169,3989.57,5,5,5,15,Champions,0,0.0
17002.0,86,49,1493.73,2,3,4,9,At Risk,0,0.11485643864933166
17004.0,46,44,1412.94,3,3,4,10,Loyal Customers,0,0.00018117336099168587
17006.0,5,44,781.78,5,3,3,11,Loyal Customers,0,0.0
17007.0,51,52,889.9300000000001,3,3,3,9,Loyal Customers,0,0.0016051748414622528
17010.0,18,11,195.36,4,1,1,6,New Customers,0,0.005314524461925851
17011.0,30,15,270.9,4,2,2,8,New Customers,0,0.0
17014.0,8,74,586.33,5,4,3,12,Loyal Customers,0,0.00016335088010377243
17015.0,29,217,1842.56,4,5,4,13,Champions,0,0.0008741148907765419
17017.0,3,252,8694.26,5,5,5,15,Champions,0,0.00012455147667678727
17018.0,41,16,920.1,3,2,3,8,Potential Loyalist,0,0.007793814685840773
17019.0,11,234,1272.61,5,5,4,14,Champions,0,0.0
17022.0,31,7,71.0,4,1,1,6,New Customers,0,0.005314524461925851
17024.0,45,3,95.85,3,1,1,5,Promising,0,0.005314524461925851
17025.0,61,9,357.77,3,1,2,6,Promising,0,0.007049493208368036
17026.0,185,4,154.82999999999998,1,1,1,3,Lost,1,0.997839878309453
17027.0,79,153,890.29,2,5,3,10,At Risk,0,0.1278302120903972
17029.0,111,2,716.0,2,1,3,6,Hibernating,1,0.982378665080524
17030.0,64,11,146.87,3,1,1,5,Promising,0,0.005314524461925851
17031.0,12,22,380.35,5,2,2,9,New Customers,0,0.0
17033.0,86,28,1030.14,2,2,4,8,At Risk,0,0.09945220358161753
17034.0,16,30,745.52,4,3,3,10,Loyal Customers,0,0.0
17035.0,246,28,433.53000000000003,1,2,2,5,Lost,1,0.9989292261902177
17037.0,88,75,1267.32,2,4,4,10,At Risk,0,0.1078506840638271
17038.0,30,22,112.4,4,2,1,7,New Customers,0,0.0
17040.0,138,15,449.73,2,2,2,6,At Risk,1,0.9816893899578099
17041.0,27,70,1081.57,4,4,4,12,Champions,0,0.0
17042.0,3,98,1044.3799999999999,5,4,4,13,Champions,0,0.0
17043.0,32,102,1735.18,4,4,4,12,Champions,0,0.0008741148907765419
17044.0,25,6,948.48,4,1,4,9,New Customers,0,0.007461313053871182
17045.0,113,22,339.44,2,2,2,6,At Risk,1,0.980685492270061
17046.0,157,22,642.02,2,2,3,7,At Risk,1,0.9782916855607735
17047.0,85,65,1100.9,2,4,4,10,At Risk,0,0.1045933505553641
17048.0,118,43,925.35,2,3,3,8,At Risk,1,0.9739564492274393
17049.0,3,318,5659.9800000000005,5,5,5,15,Champions,0,0.0
17050.0,96,316,3228.84,2,5,5,12,At Risk,1,0.9641783917494702
17051.0,194,43,247.14000000000001,1,3,1,5,Lost,1,0.9989045872323747
17052.0,28,92,413.75,4,4,2,10,Loyal Customers,0,0.0020340325935998575
17053.0,131,13,498.48,2,1,3,6,Hibernating,1,0.97170694150243
17054.0,28,83,1356.33,4,4,4,12,Champions,0,0.0
17058.0,82,62,1179.89,2,4,4,10,At Risk,0,0.09883507217461009
17059.0,30,516,3095.04,4,5,5,14,Champions,0,0.0
17060.0,266,5,234.24,1,1,1,3,Lost,1,0.9969379666395483
17061.0,74,99,5232.2300000000005,2,4,5,11,At Risk,0,0.08986702191156805
17062.0,314,70,538.37,1,4,3,8,Lost,1,0.9928471104558589
17063.0,21,78,1461.14,4,4,4,12,Champions,0,0.0
17064.0,59,62,859.35,3,4,3,10,Loyal Customers,0,0.004020009074113013
17068.0,12,296,4552.14,5,5,5,15,Champions,0,0.00012455147667678727
17069.0,28,143,2709.7000000000003,4,5,5,14,Champions,0,0.0008741148907765419
17070.0,114,64,312.14,2,4,2,8,At Risk,1,0.9864034344352315
17071.0,28,140,2429.03,4,5,5,14,Champions,0,0.0008741148907765419
17073.0,18,174,1446.09,4,5,4,13,Champions,0,0.0
17075.0,18,77,834.12,4,4,3,11,Loyal Customers,0,0.002149327360616929
17076.0,36,25,841.0799999999999,3,2,3,8,Potential Loyalist,0,0.008512205574303872
17078.0,36,28,378.2,3,2,2,7,Potential Loyalist,0,0.0
17079.0,78,2,118.80000000000001,2,1,1,4,Lost,0,0.11676435913814365
17080.0,22,8,287.62,4,1,2,7,New Customers,0,0.0
17081.0,25,64,290.16,4,4,2,10,Loyal Customers,0,0.0020340325935998575
17082.0,33,81,2003.85,4,4,4,12,Champions,0,0.0008741148907765419
17083.0,109,52,1405.78,2,3,4,9,At Risk,1,0.9701440051628267
17084.0,35,162,2949.75,3,5,5,13,Loyal Customers,0,0.0008741148907765419
17085.0,123,187,1566.65,2,5,4,11,At Risk,1,0.9819702392492227
17086.0,7,96,2050.08,5,4,4,13,Champions,0,0.0008741148907765419
17088.0,28,115,1991.01,4,4,4,12,Champions,0,0.0008741148907765419
17090.0,4,63,2043.95,5,4,4,13,Champions,0,0.0008741148907765419
17091.0,3,195,3827.76,5,5,5,15,Champions,0,0.00012455147667678727
17092.0,50,125,1777.78,3,5,4,12,Loyal Customers,0,0.0008741148907765419
17094.0,322,14,302.0,1,2,2,5,Lost,1,0.9981855774507286
17095.0,23,74,1324.16,4,4,4,12,Champions,0,0.0
17096.0,15,48,1022.13,4,3,4,11,Loyal Customers,0,0.0005537376009816954
17097.0,2,211,954.42,5,5,4,14,Champions,0,0.0
17100.0,18,65,971.74,4,4,4,12,Champions,0,0.0
17101.0,10,42,1621.73,5,3,4,12,Loyal Customers,0,0.0
17102.0,262,1,25.5,1,1,1,3,Lost,1,0.9959242125061359
17105.0,159,90,665.78,2,4,3,9,At Risk,1,0.9730490173212495
17107.0,33,418,10815.43,4,5,5,14,Champions,0,0.0
17109.0,29,117,885.04,4,4,3,11,Loyal Customers,0,0.002149327360616929
17110.0,165,12,163.29999999999998,2,1,1,4,Lost,1,0.9875577042104372
17111.0,47,30,248.61,3,3,1,7,Loyal Customers,0,0.00034364588291289894
17114.0,6,127,808.62,5,5,3,13,Loyal Customers,0,0.0
17115.0,8,39,837.5,5,3,3,11,Loyal Customers,0,0.0
17117.0,288,9,116.19999999999999,1,1,1,3,Lost,1,0.9977667267491106
17118.0,318,10,157.02,1,1,1,3,Lost,1,0.9979002959180195
17119.0,3,35,606.91,5,3,3,11,Loyal Customers,0,0.0
17120.0,233,18,307.46,1,2,2,5,Lost,1,0.9986312520456532
17122.0,119,7,138.32,2,1,1,4,Lost,1,0.9824120920154048
17123.0,162,9,345.29999999999995,2,1,2,5,Lost,1,0.9766396768395207
17124.0,185,32,298.89,1,3,2,6,Lost,1,0.997409366365555
17125.0,50,40,259.35,3,3,2,8,Loyal Customers,0,0.0013073153912860826
17126.0,152,260,1004.75,2,5,4,11,At Risk,1,0.9737518984520165
17128.0,335,14,157.09,1,2,1,4,Lost,1,0.997302923559618
17131.0,5,134,2463.17,5,5,5,15,Champions,0,0.0008741148907765419
17133.0,16,27,4892.240000000001,4,2,5,11,New Customers,0,0.0
17134.0,107,24,425.0,2,2,2,6,At Risk,1,0.9829342482279096
17135.0,16,52,1139.73,4,3,4,11,Loyal Customers,0,0.0
17138.0,276,24,380.5,1,2,2,5,Lost,1,0.9989292261902177
17139.0,16,478,10668.47,4,5,5,14,Champions,0,0.0
17140.0,247,20,465.32,1,2,2,5,Lost,1,0.999001846810394
17142.0,239,15,579.0,1,2,3,6,Hibernating,1,0.9959433019013995
17144.0,1,48,984.57,5,3,4,12,Loyal Customers,0,0.0
17146.0,106,35,749.78,2,3,3,8,At Risk,1,0.9834458331567
17147.0,23,81,1714.59,4,4,4,12,Champions,0,0.0008741148907765419
17148.0,52,9,124.88,3,1,1,5,Promising,0,0.005314524461925851
17152.0,195,14,1689.5,1,2,4,7,Hibernating,1,0.9931286013621006
17153.0,24,14,213.78,4,2,1,7,New Customers,0,0.0
17154.0,75,23,329.34,2,2,2,6,At Risk,0,0.10068549227006118
17155.0,18,20,251.70000000000002,4,2,2,8,New Customers,0,0.0
17157.0,8,13,319.0,5,1,2,8,New Customers,0,0.0
17158.0,32,67,1266.97,4,4,4,12,Champions,0,0.0
17159.0,22,101,1538.88,4,4,4,12,Champions,0,0.0
17160.0,31,229,3518.03,4,5,5,14,Champions,0,0.0008741148907765419
17162.0,29,104,1715.46,4,4,4,12,Champions,0,0.0008741148907765419
17163.0,22,5,293.1,4,1,2,7,New Customers,0,0.0
17164.0,33,144,2467.35,4,5,5,14,Champions,0,0.0008741148907765419
17165.0,284,10,158.68,1,1,1,3,Lost,1,0.9979002959180195
17166.0,39,12,206.34,3,1,1,5,Promising,0,0.005314524461925851
17169.0,58,54,835.78,3,3,3,9,Loyal Customers,0,0.0016051748414622528
17171.0,289,16,224.91,1,2,1,4,Lost,1,0.9981827498213868
17172.0,79,15,317.76,2,2,2,6,At Risk,0,0.10311281389581162
17173.0,5,86,3766.6,5,4,5,14,Champions,0,0.0
17174.0,218,4,59.9,1,1,1,3,Lost,1,0.997839878309453
17175.0,44,63,1443.69,3,4,4,11,Loyal Customers,0,0.002330500721608615
17176.0,202,15,306.13,1,2,2,5,Lost,1,0.9986312520456532
17179.0,178,80,711.79,2,4,3,9,At Risk,1,0.9825194536941122
17180.0,56,128,796.03,3,5,3,11,Loyal Customers,0,0.0
17181.0,57,23,239.92000000000002,3,2,1,6,Lost,0,0.005314524461925851
17183.0,8,73,3347.31,5,4,5,14,Champions,0,0.0008741148907765419
17186.0,47,2,144.0,3,1,1,5,Promising,0,0.00402772808586763
17187.0,227,10,203.95,1,1,1,3,Lost,1,0.9979002959180195
17188.0,11,84,2474.23,5,4,5,14,Champions,0,0.0008741148907765419
17189.0,106,61,384.40000000000003,2,4,2,8,At Risk,1,0.9847497300196121
17190.0,59,19,444.74,3,2,2,7,Potential Loyalist,0,0.0
17191.0,28,237,2095.13,4,5,5,14,Champions,0,0.0008741148907765419
17193.0,36,32,1699.3000000000002,3,3,4,10,Loyal Customers,0,0.0
17194.0,274,29,262.62,1,3,2,6,Lost,1,0.997409366365555
17197.0,30,29,1013.01,4,3,4,11,Loyal Customers,0,0.0005537376009816954
17198.0,24,96,692.22,4,4,3,11,Loyal Customers,0,0.002149327360616929
17201.0,54,40,342.63,3,3,2,8,Loyal Customers,0,0.0013073153912860826
17203.0,36,152,3563.85,3,5,5,13,Loyal Customers,0,0.0008741148907765419
17204.0,175,57,1564.56,2,3,4,9,At Risk,1,0.9768332981501819
17205.0,54,13,384.08,3,1,2,6,Promising,0,0.007049493208368036
17206.0,53,7,204.24,3,1,1,5,Promising,0,0.005314524461925851
17211.0,27,211,2317.2200000000003,4,5,5,14,Champions,0,0.0008741148907765419
17212.0,253,4,226.85,1,1,1,3,Lost,1,0.997839878309453
17213.0,40,157,2781.23,3,5,5,13,Loyal Customers,0,0.0008741148907765419
17214.0,60,103,1069.1200000000001,3,4,4,11,Loyal Customers,0,0.002149327360616929
17217.0,234,9,113.5,1,1,1,3,Lost,1,0.9977667267491106
17218.0,4,274,1960.72,5,5,4,14,Champions,0,0.0008741148907765419
17219.0,32,25,114.23,4,2,1,7,New Customers,0,0.0
17220.0,24,472,3198.25,4,5,5,14,Champions,0,0.0
17221.0,7,63,335.13,5,4,2,11,Loyal Customers,0,0.00016335088010377243
17222.0,65,28,354.15,3,2,2,7,Potential Loyalist,0,0.0
17223.0,310,49,426.79,1,3,2,6,Lost,1,0.9964784350077491
17226.0,309,21,393.49,1,2,2,5,Lost,1,0.9989292261902177
17227.0,19,47,939.32,4,3,3,10,Loyal Customers,0,0.002158912442443948
17228.0,16,208,1906.09,4,5,4,13,Champions,0,0.0008741148907765419
17229.0,96,47,318.76,2,3,2,7,At Risk,1,0.967708787514619
17230.0,264,69,3638.41,1,4,5,10,Lost,1,0.9852388770382555
17231.0,12,541,3174.32,5,5,5,15,Champions,0,0.0
17232.0,3,36,421.52,5,3,2,10,Loyal Customers,0,0.002129648100223095
17233.0,35,25,190.88,3,2,1,6,Lost,0,0.005314524461925851
17234.0,183,14,149.89000000000001,1,2,1,4,Lost,1,0.997302923559618
17235.0,25,29,550.06,4,3,3,10,Loyal Customers,0,0.0
17236.0,13,105,916.13,5,4,3,12,Loyal Customers,0,0.0
17237.0,11,19,314.69,5,2,2,9,New Customers,0,0.0
17238.0,3,566,3744.65,5,5,5,15,Champions,0,0.0
17239.0,313,15,382.5,1,2,2,5,Lost,1,0.998810456283693
17242.0,108,40,1135.04,2,3,4,9,At Risk,1,0.9664810901698536
17243.0,1,400,8676.85,5,5,5,15,Champions,0,0.0
17244.0,53,31,954.9,3,3,4,10,Loyal Customers,0,0.0005537376009816954
17245.0,205,9,171.45,1,1,1,3,Lost,1,0.9977667267491106
17247.0,15,55,282.19,4,3,2,9,Loyal Customers,0,0.0013073153912860826
17248.0,120,69,318.65,2,4,2,8,At Risk,1,0.9875629249611418
17250.0,4,57,384.52,5,3,2,10,Loyal Customers,0,0.0023884820330409913
17251.0,363,39,283.28000000000003,1,3,2,6,Lost,1,0.9975712080270712
17252.0,117,87,353.86,2,4,2,8,At Risk,1,0.9879291377081755
17253.0,18,18,178.26,4,2,1,7,New Customers,0,0.0
17254.0,5,112,272.44,5,4,2,11,Loyal Customers,0,0.0
17255.0,41,78,298.41,3,4,2,9,Loyal Customers,0,0.003935449157426563
17256.0,107,16,240.0,2,2,1,5,At Risk,1,0.9781346682485945
17259.0,148,124,603.37,2,5,3,10,At Risk,1,0.9861569964894759
17262.0,52,12,1253.3600000000001,3,1,4,8,Promising,0,0.013258981968859445
17263.0,208,23,63.440000000000005,1,2,1,4,Lost,1,0.9978673680610674
17265.0,139,127,562.9,2,5,3,10,At Risk,1,0.9861569964894759
17266.0,2,80,310.64,5,4,2,11,Loyal Customers,0,0.00016335088010377243
17267.0,127,38,317.62,2,3,2,7,At Risk,1,0.9722683096175505
17268.0,108,6,763.64,2,1,3,6,Hibernating,1,0.981195933522785
17272.0,42,114,2148.63,3,4,5,12,Loyal Customers,0,0.0008741148907765419
17274.0,35,27,111.97999999999999,3,2,1,6,Lost,0,0.005314524461925851
17277.0,228,69,1065.3500000000001,1,4,4,9,Lost,1,0.9922887023210921
17278.0,241,15,246.04,1,2,1,4,Lost,1,0.9981827498213868
17279.0,58,9,187.82999999999998,3,1,1,5,Promising,0,0.005314524461925851
17282.0,130,94,1703.41,2,4,4,10,At Risk,1,0.9767609845148467
17284.0,60,292,1652.58,3,5,4,12,Loyal Customers,0,0.004076580443068928
17286.0,22,45,153.92,4,3,1,8,Loyal Customers,0,0.0006024798157307953
17287.0,26,124,1064.11,4,5,4,13,Champions,0,0.0
17288.0,9,142,1419.73,5,5,4,14,Champions,0,0.0
17289.0,32,111,944.41,4,4,4,12,Champions,0,0.0
17290.0,4,102,525.24,5,4,3,12,Loyal Customers,0,0.0
17291.0,308,1,550.8000000000001,1,1,3,5,Hibernating,1,0.9966235319423309
17293.0,8,135,1875.1100000000001,5,5,4,14,Champions,0,0.0008741148907765419
17295.0,29,69,556.95,4,4,3,11,Loyal Customers,0,0.0023126782407207015
17297.0,17,51,131.78,4,3,1,8,Loyal Customers,0,0.0006024798157307953
17298.0,101,30,498.42,2,3,3,8,At Risk,1,0.9686646367509045
17299.0,12,57,669.11,5,3,3,11,Loyal Customers,0,0.0
17301.0,21,66,197.63,4,4,1,9,Loyal Customers,0,0.003935449157426563
17302.0,15,79,1135.63,4,4,4,12,Champions,0,0.0
17303.0,361,53,250.04,1,3,1,5,Lost,1,0.9935700055741434
17306.0,11,66,8631.31,5,4,5,14,Champions,0,0.0
17309.0,95,12,82.75,2,1,1,4,Lost,1,0.9875577042104372
17311.0,78,55,1384.85,2,3,4,9,At Risk,0,0.1297668073008492
17312.0,139,14,644.3,2,2,3,7,At Risk,1,0.9775732946723104
17313.0,31,24,2328.84,4,2,5,11,New Customers,0,0.0
17314.0,25,131,2527.92,4,5,5,14,Champions,0,0.0008741148907765419
17315.0,2,473,6292.26,5,5,5,15,Champions,0,0.0
17317.0,46,9,2600.34,3,1,5,9,Promising,0,0.006907575452889487
17320.0,100,73,1200.6200000000001,2,4,4,10,At Risk,1,0.9778506840638272
17321.0,8,107,700.86,5,4,3,12,Loyal Customers,0,0.0
17323.0,15,200,921.07,4,5,3,12,Loyal Customers,0,0.0
17324.0,18,50,990.23,4,3,4,11,Loyal Customers,0,0.0005537376009816954
17325.0,280,6,96.8,1,1,1,3,Lost,1,0.997839878309453
17329.0,14,33,523.11,4,3,3,10,Loyal Customers,0,0.0
17330.0,23,6,363.9,4,1,2,7,New Customers,0,0.0
17331.0,124,1,175.2,2,1,1,4,Lost,1,0.985185220473367
17333.0,86,28,494.25,2,2,3,7,At Risk,0,0.1051694311823138
17334.0,302,11,307.02,1,1,2,4,Lost,1,0.9977557630865115
17337.0,151,543,2027.8700000000001,2,5,4,11,At Risk,1,0.9438415772000723
17338.0,17,753,6643.93,4,5,5,14,Champions,0,0.0
17339.0,94,9,243.36,2,1,1,4,Lost,1,0.9800953475872763
17340.0,30,407,12353.29,4,5,5,14,Champions,0,0.0
17341.0,157,183,781.36,2,5,3,10,At Risk,1,0.9875684574844447
17343.0,355,17,193.64,1,2,1,4,Lost,1,0.9981827498213868
17344.0,46,32,160.57,3,3,1,7,Loyal Customers,0,0.00034364588291289894
17345.0,15,87,537.74,4,4,3,11,Loyal Customers,0,0.0023126782407207015
17346.0,4,500,2676.56,5,5,5,15,Champions,0,0.0
17347.0,86,1,228.96,2,1,1,4,Lost,0,0.12727273327301775
17348.0,15,215,1159.52,4,5,4,13,Champions,0,0.0
17349.0,179,9,110.75,2,1,1,4,Lost,1,0.9822063452518293
17350.0,8,71,1286.07,5,4,4,13,Champions,0,0.0
17351.0,36,27,587.15,3,2,3,8,Potential Loyalist,0,0.01157449888272152
17353.0,129,8,1740.0,2,1,4,7,Hibernating,1,0.9661901310461508
17354.0,51,16,1393.06,3,2,4,9,Potential Loyalist,0,0.010332171621431479
17356.0,312,19,178.22,1,2,1,4,Lost,1,0.9977485981545426
17357.0,24,45,388.14,4,3,2,9,Loyal Customers,0,0.0023884820330409913
17358.0,303,59,365.85,1,4,2,7,Lost,1,0.9969461141832566
17359.0,11,15,127.86,5,2,1,8,New Customers,0,0.0
17360.0,17,132,585.79,4,5,3,12,Loyal Customers,0,0.001710135010658736
17361.0,49,29,488.2,3,3,2,8,Loyal Customers,0,0.002129648100223095
17362.0,239,35,312.23,1,3,2,6,Lost,1,0.9968546622129645
17364.0,1,411,4481.18,5,5,5,15,Champions,0,0.0
17365.0,13,468,4801.56,5,5,5,15,Champions,0,0.0
17367.0,238,34,168.4,1,3,1,5,Lost,1,0.9978884287646572
17368.0,23,111,1912.67,4,4,4,12,Champions,0,0.0008741148907765419
17370.0,73,33,446.18,2,3,2,7,At Risk,0,0.10317820878482031
17371.0,17,87,423.89,4,4,2,10,Loyal Customers,0,0.0020340325935998575
17372.0,41,253,1342.68,3,5,4,12,Loyal Customers,0,0.004076580443068928
17373.0,40,57,646.92,3,3,3,9,Loyal Customers,0,0.0016051748414622528
17374.0,219,28,495.77,1,2,3,6,Hibernating,1,0.9951981266140758
17375.0,199,69,400.1,1,4,2,7,Lost,1,0.9974922087675256
17376.0,71,24,203.2,3,2,1,6,Lost,0,0.005314524461925851
17377.0,24,418,4100.92,4,5,5,14,Champions,0,0.0
17379.0,11,83,404.66,5,4,2,11,Loyal Customers,0,0.00016335088010377243
17381.0,9,109,20275.61,5,4,5,14,Champions,0,0.0
17382.0,65,2,65.4,3,1,1,5,Promising,0,0.00402772808586763
17383.0,4,51,199.29,5,3,1,9,Loyal Customers,0,0.0006024798157307953
17384.0,19,15,336.4,4,2,2,8,New Customers,0,0.0
17385.0,15,47,261.11,4,3,2,9,Loyal Customers,0,0.0013073153912860826
17386.0,8,28,2686.42,5,2,5,12,New Customers,0,0.0
17387.0,20,78,784.11,4,4,3,11,Loyal Customers,0,0.002149327360616929
17388.0,78,15,1259.56,2,2,4,8,At Risk,0,0.08978550683522041
17389.0,1,213,31833.68,5,5,5,15,Champions,0,0.00012455147667678727
17391.0,164,3,508.8,2,1,3,6,Hibernating,1,0.9804465759394523
17392.0,307,62,457.91,1,4,2,7,Lost,1,0.9966480528160682
17394.0,219,4,203.86999999999998,1,1,1,3,Lost,1,0.997839878309453
17396.0,39,27,7330.8,3,2,5,10,Potential Loyalist,0,0.0
17397.0,22,92,696.41,4,4,3,11,Loyal Customers,0,0.002149327360616929
17398.0,115,38,653.38,2,3,3,8,At Risk,1,0.9802689688912188
17400.0,126,213,2129.96,2,5,5,12,At Risk,1,0.9769277715856433
17402.0,5,59,2633.85,5,4,5,14,Champions,0,0.0008741148907765419
17403.0,36,33,281.62,3,3,2,8,Loyal Customers,0,0.0010484814584681864
17404.0,4,198,31906.82,5,5,5,15,Champions,0,0.00012455147667678727
17405.0,1,82,1031.41,5,4,4,13,Champions,0,0.0
17406.0,333,113,2200.42,1,4,5,10,Lost,1,0.9866927652607536
17408.0,163,2,32.65,2,1,1,4,Lost,1,0.9803126724401988
17409.0,185,13,771.85,1,1,3,5,Hibernating,1,0.995449732542841
17410.0,16,64,1214.72,4,4,4,12,Champions,0,0.0
17411.0,12,41,778.94,5,3,3,11,Loyal Customers,0,0.0
17412.0,3,66,1258.06,5,4,4,13,Champions,0,0.0
17414.0,44,6,778.0,3,1,3,7,Promising,0,0.012455983932137493
17415.0,80,14,507.84,2,2,3,7,At Risk,0,0.09573413969556478
17416.0,30,269,6893.42,4,5,5,14,Champions,0,0.00012455147667678727
17418.0,42,30,463.46000000000004,3,3,2,8,Loyal Customers,0,0.002129648100223095
17419.0,11,206,4226.57,5,5,5,15,Champions,0,0.00012455147667678727
17420.0,50,30,598.83,3,3,3,9,Loyal Customers,0,0.003932551681297907
17422.0,16,117,1979.37,4,4,4,12,Champions,0,0.0008741148907765419
17423.0,46,26,698.41,3,2,3,8,Potential Loyalist,0,0.008512205574303872
17425.0,19,43,759.17,4,3,3,10,Loyal Customers,0,0.0016051748414622528
17426.0,8,271,5037.26,5,5,5,15,Champions,0,0.00012455147667678727
17427.0,72,2,100.8,3,1,1,5,Promising,0,0.00402772808586763
17428.0,1,328,17256.85,5,5,5,15,Champions,0,0.0
17429.0,128,39,524.9200000000001,2,3,3,8,At Risk,1,0.9741759401198722
17430.0,33,14,265.76,4,2,2,8,New Customers,0,0.0
17431.0,313,43,403.3,1,3,2,6,Lost,1,0.9975791573462355
17432.0,18,48,365.76,4,3,2,9,Loyal Customers,0,0.0013073153912860826
17433.0,88,54,303.15999999999997,2,3,2,7,At Risk,0,0.09340297176284797
17434.0,2,134,2373.82,5,5,5,15,Champions,0,0.0008741148907765419
17436.0,2,9,216.29999999999998,5,1,1,7,New Customers,0,0.0
17438.0,254,17,388.45000000000005,1,2,2,5,Lost,1,0.998810456283693
17440.0,157,5,186.42000000000002,2,1,1,4,Lost,1,0.9816550096034671
17442.0,37,135,2248.56,3,5,5,13,Loyal Customers,0,0.0008741148907765419
17443.0,220,1,534.24,1,1,3,5,Hibernating,1,0.9966235319423309
17444.0,148,135,2940.04,2,5,5,12,At Risk,1,0.9708170580324453
17446.0,177,9,120.9,2,1,1,4,Lost,1,0.9822063452518293
17447.0,40,36,541.53,3,3,3,9,Loyal Customers,0,0.003932551681297907
17449.0,2,277,2520.86,5,5,5,15,Champions,0,0.0008741148907765419
17450.0,8,337,194550.79,5,5,5,15,Champions,0,0.0
17451.0,1,100,1721.4,5,4,4,13,Champions,0,0.0008741148907765419
17453.0,18,19,486.71999999999997,4,2,2,8,New Customers,0,0.0
17454.0,192,61,517.53,1,4,3,8,Lost,1,0.9923010158715898
17455.0,204,8,131.7,1,1,1,3,Lost,1,0.9977667267491106
17456.0,365,17,249.86,1,2,1,4,Lost,1,0.9981827498213868
17457.0,127,19,1737.7,2,2,4,8,At Risk,1,0.9725141702567148
17458.0,15,54,316.5,4,3,2,9,Loyal Customers,0,0.0013073153912860826
17459.0,43,111,657.3,3,4,3,10,Loyal Customers,0,0.004020009074113013
17460.0,94,29,622.4300000000001,2,3,3,8,At Risk,1,0.9775817918522708
17461.0,23,111,757.46,4,4,3,11,Loyal Customers,0,0.002149327360616929
17462.0,60,27,675.69,3,2,3,8,Potential Loyalist,0,0.008512205574303872
17463.0,16,215,1896.41,4,5,4,13,Champions,0,0.0008741148907765419
17464.0,158,9,289.96000000000004,2,1,2,5,Lost,1,0.9792282554214614
17466.0,10,41,763.28,5,3,3,11,Loyal Customers,0,0.0
17468.0,10,5,137.0,5,1,1,7,New Customers,0,0.0
17469.0,16,88,1870.97,4,4,4,12,Champions,0,0.0008741148907765419
17470.0,45,78,1125.07,3,4,4,11,Loyal Customers,0,0.002149327360616929
17472.0,191,181,710.29,1,5,3,9,Lost,1,0.9907290230662231
17475.0,79,14,194.37,2,2,1,5,At Risk,0,0.13129517163158183
17480.0,78,29,511.82,2,3,3,8,At Risk,0,0.09795980117534928
17481.0,4,82,1255.59,5,4,4,13,Champions,0,0.0
17483.0,65,21,414.04,3,2,2,7,Potential Loyalist,0,0.0
17486.0,261,24,396.87,1,2,2,5,Lost,1,0.9989292261902177
17489.0,59,29,376.64,3,3,2,8,Loyal Customers,0,0.0010484814584681864
